PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
0.04157303370786517,1.0,1.0,"Cann, Mr. Ernest Charles",male,0.3236866939289084,0.0,,A./5. 2152,0.0662020905923345,B96 B98,S
0.04269662921348315,1.0,1.0,"Vander Planke, Miss. Augusta Maria",female,0.2765020446681346,1.0,,CA. 2343,0.2293502766960443,B96 B98,S
0.043820224719101124,1.0,1.0,"Nicola-Yarred, Miss. Jamila",female,0.21358917898710286,0.0,,CA. 2343,0.11853576552572248,B96 B98,C
0.0449438202247191,1.0,1.0,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",female,0.6225228059138094,0.0,,CA. 2343,0.08956753433080548,B96 B98,S
0.046067415730337076,1.0,0.5,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,0.4180559924504561,0.0,,CA. 2343,0.27854068456650954,B96 B98,S
0.04719101123595506,1.0,1.0,"Kraeff, Mr. Theodor",male,0.43378420887071406,0.0,,CA. 2343,0.06367370362779258,B96 B98,C
0.048314606741573035,1.0,0.5,"Laroche, Miss. Simonne Marie Anne Andree",female,0.04057879836426549,0.0,,SC/Paris 2123,0.6159737651158024,B96 B98,C
0.04943820224719101,1.0,1.0,"Devaney, Miss. Margaret Delia",female,0.29223026108839256,0.0,,CA. 2343,0.06340151670424267,B96 B98,Q
0.05056179775280899,1.0,1.0,"Rogers, Mr. William John",male,0.43378420887071406,0.0,,S.C./A.4. 23567,0.0662020905923345,B96 B98,S
0.051685393258426963,1.0,1.0,"Lennon, Mr. Denis",male,0.43378420887071406,0.0,,CA. 2343,0.18835827013732323,B96 B98,Q
0.052808988764044947,1.0,1.0,"O'Driscoll, Miss. Bridget",female,0.43378420887071406,0.0,,CA. 2343,0.06128304980528797,B96 B98,Q
0.05393258426966292,1.0,1.0,"Samaan, Mr. Youssef",male,0.43378420887071406,1.0,,CA. 2343,0.2896773929083829,B96 B98,C
0.0550561797752809,1.0,1.0,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,0.2765020446681346,0.0,,CA. 2343,0.22607091617134661,B96 B98,S
0.056179775280898875,1.0,1.0,"Panula, Master. Juha Niilo",male,0.10349166404529726,0.0,,CA. 2343,0.5849559335929494,B96 B98,S
0.05730337078651685,1.0,1.0,"Nosworthy, Mr. Richard Cater",male,0.3236866939289084,0.0,,A/4. 39886,0.06210288993646239,B96 B98,S
0.058426966292134834,1.0,0.0,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,0.7640767536961308,0.0,,PC 17572,0.1473662635786022,D33,C
0.05955056179775281,1.0,0.5,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",female,0.44951242529097196,0.0,,CA. 2343,0.3605246976839517,B96 B98,S
0.060674157303370786,1.0,0.0,"Ostby, Mr. Engelhart Cornelius",male,0.43378420887071406,0.0,,CA. 2343,0.9504685386349662,B30,C
0.06179775280898876,1.0,0.0,"Woolner, Mr. Hugh",male,0.43378420887071406,0.0,,CA. 2343,0.5162943226070916,C52,S
0.06292134831460675,1.0,0.5,"Rugg, Miss. Emily",female,0.3236866939289084,0.0,,C.A. 31026,0.10637425701988112,B96 B98,S
0.06404494382022471,1.0,1.0,"Novel, Mr. Mansouer",male,0.441648317080843,0.0,,CA. 2343,0.05274359499897519,B96 B98,C
0.0651685393258427,1.0,0.5,"West, Miss. Constance Mirium",female,0.07203523120478138,0.0,,C.A. 34651,0.3892191022750564,B96 B98,S
0.06629213483146068,1.0,1.0,"Goodwin, Master. William Frederick",male,0.16640452972632905,0.0,,CA 2144,0.7032178725148596,B96 B98,S
0.06741573033707865,1.0,1.0,"Sirayanian, Mr. Orsen",male,0.3394149103491664,0.0,,CA. 2343,0.05274359499897519,B96 B98,C
0.06853932584269663,1.0,0.0,"Icard, Miss. Amelie",female,0.5910663730732935,0.0,,CA. 2343,0.1473662635786022,B28,S
0.0696629213483146,1.0,0.0,"Harris, Mr. Henry Birkhardt",male,0.7011638880150991,0.0,,CA. 2343,0.1473662635786022,C83,S
0.07078651685393259,1.0,1.0,"Skoog, Master. Harald",male,0.056307014784523435,0.0,,CA. 2343,0.3916786226685796,B96 B98,S
0.07191011235955057,1.0,0.0,"Stewart, Mr. Albert A",male,0.43378420887071406,0.0,,PC 17605,0.3887403156384505,B96 B98,C
0.07303370786516854,1.0,1.0,"Moubarek, Master. Gerios",male,0.43378420887071406,0.0,,CA. 2343,0.18419020291043248,B96 B98,C
0.07415730337078652,1.0,0.5,"Nye, Mrs. (Elizabeth Ramell)",female,0.44951242529097196,0.0,,C.A. 29395,0.10637425701988112,F33,S
0.07528089887640449,1.0,1.0,"Crease, Mr. Ernest James",male,0.29223026108839256,0.0,,S.P. 3464,0.0679778643164583,B96 B98,S
0.07640449438202247,1.0,1.0,"Andersson, Miss. Erna Alexandra",female,0.26077382824787665,0.0,,CA. 2343,0.06415249026439844,B96 B98,S
0.07752808988764046,1.0,1.0,"Kink, Mr. Vincenz",male,0.40232777603019815,1.0,,CA. 2343,0.07624513219922115,B96 B98,S
0.07865168539325842,1.0,0.5,"Jenkin, Mr. Stephen Curnow",male,0.49669707455174583,0.0,,C.A. 33111,0.10637425701988112,B96 B98,S
0.07977528089887641,1.0,1.0,"Goodwin, Miss. Lillian Amy",female,0.24504561182761875,0.0,,CA 2144,0.7032178725148596,B96 B98,S
0.08089887640449438,1.0,0.5,"Hood, Mr. Ambrose Jr",male,0.3236866939289084,0.0,,S.O.C. 14879,0.1473662635786022,B96 B98,S
0.08202247191011236,1.0,1.0,"Chronopoulos, Mr. Apostolos",male,0.40232777603019815,0.0,,CA. 2343,0.17121049395367904,B96 B98,C
0.08314606741573034,1.0,1.0,"Bing, Mr. Lee",male,0.49669707455174583,0.0,,CA. 2343,0.8605583111293298,B96 B98,S
0.08426966292134831,1.0,1.0,"Moen, Mr. Sigurd Hansen",male,0.3865995596099402,0.0,,CA. 2343,0.05964336954293913,F G73,S
0.0853932584269663,1.0,1.0,"Staneff, Mr. Ivan",male,0.43378420887071406,0.0,,CA. 2343,0.06367370362779258,B96 B98,S
0.08651685393258426,1.0,1.0,"Moutal, Mr. Rahamin Haim",male,0.43378420887071406,0.0,,CA. 2343,0.0662020905923345,B96 B98,S
0.08764044943820225,1.0,0.5,"Caldwell, Master. Alden Gates",male,0.006448568732305756,0.0,,CA. 2343,0.4097151055544169,B96 B98,S
0.08876404494382023,1.0,1.0,"Dowdell, Miss. Elizabeth",female,0.4652406417112299,0.0,,CA. 2343,0.13875794220127075,B96 B98,S
0.0898876404494382,1.0,1.0,"Waelens, Mr. Achille",male,0.3394149103491664,0.0,,CA. 2343,0.0817790530846485,B96 B98,S
0.09101123595505618,1.0,1.0,"Sheerlinck, Mr. Jan Baptist",male,0.44951242529097196,0.0,,CA. 2343,0.08997745439639271,B96 B98,S
0.09213483146067415,1.0,1.0,"McDermott, Miss. Brigdet Delia",female,0.43378420887071406,0.0,,CA. 2343,0.061897929903668776,B96 B98,Q
0.09325842696629214,1.0,0.0,"Carrau, Mr. Francisco M",male,0.43378420887071406,0.0,,CA. 2343,0.7064972330395572,B96 B98,S
0.09438202247191012,1.0,0.5,"Ilett, Miss. Bertha",female,0.26077382824787665,0.0,,SO/C 14885,0.10637425701988112,B96 B98,S
0.09550561797752809,1.0,1.0,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,0.5124252909720037,0.0,,CA. 2343,0.19409715105554415,B96 B98,S
0.09662921348314607,1.0,1.0,"Ford, Mr. William Neal",male,0.24504561182761875,0.0,,W./C. 6608,0.49784791965566716,B96 B98,S
0.09775280898876404,1.0,1.0,"Slocovski, Mr. Selman Francis",male,0.43378420887071406,0.0,,SOTON/OQ 392086,0.0662020905923345,B96 B98,S
0.1,1.0,1.0,"Celotti, Mr. Francesco",male,0.3708713431896823,0.0,,CA. 2343,0.0662020905923345,B96 B98,S
0.10112359550561797,1.0,1.0,"Christmann, Mr. Emil",male,0.44951242529097196,0.0,,CA. 2343,0.0662020905923345,B96 B98,S
0.10224719101123596,1.0,1.0,"Andreasson, Mr. Paul Edvin",male,0.3079584775086505,0.0,,CA. 2343,0.06299159663865546,B96 B98,S
0.10337078651685393,1.0,0.0,"Chaffee, Mr. Herbert Fuller",male,0.716892104435357,0.0,,W.E.P. 5734,0.9372822299651568,E31,S
0.10449438202247191,1.0,1.0,"Dean, Mr. Bertram Frank",male,0.40232777603019815,0.0,,C.A. 2315,0.27157204345152697,B96 B98,S
0.10561797752808989,1.0,1.0,"Coxon, Mr. Daniel",male,0.9213589178987103,0.0,,CA. 2343,0.05308464849354376,B96 B98,S
0.10674157303370786,1.0,1.0,"Shorney, Mr. Charles Joseph",male,0.43378420887071406,0.0,,CA. 2343,0.0662020905923345,B96 B98,S
0.10786516853932585,1.0,0.0,"Goldschmidt, Mr. George B",male,0.43378420887071406,0.0,,PC 17754,0.5024259069481452,A5,C
0.10898876404494381,1.0,0.0,"Greenfield, Mr. William Bertram",male,0.35514312676942433,0.0,,PC 17759,0.973081369133019,D10 D12,C
0.1101123595505618,1.0,0.5,"Doling, Mrs. John T (Ada Julia Bone)",female,0.5281535073922617,0.0,,CA. 2343,0.3113342898134864,B96 B98,S
0.11123595505617978,1.0,0.5,"Kantor, Mr. Sinai",male,0.5281535073922617,0.0,,CA. 2343,0.3605246976839517,B96 B98,S
0.11235955056179775,1.0,1.0,"Petranec, Miss. Matilda",female,0.43378420887071406,0.0,,CA. 2343,0.06367370362779258,B96 B98,S
0.11348314606741573,1.0,1.0,"Petroff, Mr. Pastcho (""Pentcho"")",male,0.43378420887071406,0.0,,CA. 2343,0.06367370362779258,B96 B98,S
0.1146067415730337,1.0,0.0,"White, Mr. Richard Frasar",male,0.3236866939289084,0.0,,CA. 2343,0.1473662635786022,D26,S
0.11573033707865168,1.0,1.0,"Johansson, Mr. Gustaf Joel",male,0.5124252909720037,0.0,,CA. 2343,0.07610903873744619,B96 B98,S
0.11685393258426967,1.0,1.0,"Gustafsson, Mr. Anders Vilhelm",male,0.5753381566530356,1.0,,CA. 2343,0.06415249026439844,B96 B98,S
0.11797752808988764,1.0,1.0,"Mionoff, Mr. Stoytcho",male,0.43378420887071406,0.0,,CA. 2343,0.06367370362779258,B96 B98,S
0.11910112359550562,1.0,1.0,"Salkjelsvik, Miss. Anna Kristine",female,0.3236866939289084,0.0,,CA. 2343,0.05964336954293913,B96 B98,S
0.12022471910112359,1.0,1.0,"Moss, Mr. Albert Johan",male,0.43378420887071406,0.0,,CA. 2343,0.061692969870875185,B96 B98,S
0.12134831460674157,1.0,1.0,"Rekic, Mr. Tido",male,0.5910663730732935,0.0,,CA. 2343,0.06367370362779258,B96 B98,S
0.12247191011235956,1.0,1.0,"Moran, Miss. Bertha",female,0.43378420887071406,0.0,,CA. 2343,0.33019061283049805,B96 B98,Q
0.12359550561797752,1.0,0.0,"Porter, Mr. Walter Chamberlain",male,0.732620320855615,0.0,,CA. 2343,0.7868415658946505,C110,S
0.12471910112359551,1.0,1.0,"Zabour, Miss. Hileni",female,0.22145328719723184,0.0,,CA. 2343,0.17121049395367904,B96 B98,C
0.1258426966292135,1.0,1.0,"Barton, Mr. David John",male,0.3394149103491664,0.0,,CA. 2343,0.0662020905923345,B96 B98,S
0.12696629213483146,1.0,1.0,"Jussila, Miss. Katriina",female,0.3079584775086505,0.0,,CA. 2343,0.09530641524902643,B96 B98,S
0.12808988764044943,1.0,1.0,"Attalah, Miss. Malake",female,0.26077382824787665,0.0,,CA. 2343,0.17127772084443532,B96 B98,C
0.12921348314606743,1.0,1.0,"Pekoniemi, Mr. Edvard",male,0.3236866939289084,0.0,,STON/O 2. 3101294,0.06415249026439844,B96 B98,S
0.1303370786516854,1.0,1.0,"Connors, Mr. Patrick",male,0.43378420887071406,0.0,,CA. 2343,0.06128304980528797,B96 B98,Q
0.13146067415730336,1.0,0.5,"Turpin, Mr. William John Robert",male,0.44951242529097196,0.0,,CA. 2343,0.27854068456650954,B96 B98,S
0.13258426966292136,1.0,0.0,"Baxter, Mr. Quigg Edmond",male,0.3708713431896823,0.0,,PC 17558,0.1473662635786022,B58 B60,C
0.13370786516853933,1.0,1.0,"Andersson, Miss. Ellis Anna Maria",female,0.024850581944007553,0.0,,CA. 2343,0.44701783152285307,B96 B98,S
0.1348314606741573,1.0,0.5,"Hickman, Mr. Stanley George",male,0.3236866939289084,1.0,,S.O.C. 14879,0.1473662635786022,B96 B98,S
0.13595505617977527,1.0,1.0,"Moore, Mr. Leonard Charles",male,0.43378420887071406,0.0,,A4. 54510,0.0662020905923345,B96 B98,S
0.13707865168539327,1.0,0.5,"Nasser, Mr. Nicholas",male,0.5045611827618748,0.0,,CA. 2343,0.4272728018036483,B96 B98,C
0.13820224719101123,1.0,0.5,"Webber, Miss. Susan",female,0.5045611827618748,0.0,,CA. 2343,0.1473662635786022,E101,S
0.1393258426966292,1.0,0.0,"White, Mr. Percival Wayland",male,0.8427178357974205,0.0,,CA. 2343,0.1473662635786022,D26,S
0.1404494382022472,1.0,1.0,"Nicola-Yarred, Master. Elias",male,0.18213274614658698,0.0,,CA. 2343,0.11853576552572248,B96 B98,C
0.14157303370786517,1.0,1.0,"McMahon, Mr. Martin",male,0.43378420887071406,0.0,,CA. 2343,0.06128304980528797,B96 B98,Q
0.14269662921348314,1.0,1.0,"Madsen, Mr. Fridtjof Arne",male,0.3708713431896823,0.0,,C 17369,0.05130887476941996,B96 B98,S
0.14382022471910114,1.0,1.0,"Peter, Miss. Anna",female,0.43378420887071406,0.0,,CA. 2343,0.30081246156999386,F E69,C
0.1449438202247191,1.0,1.0,"Ekstrom, Mr. Johan",male,0.7011638880150991,0.0,,CA. 2343,0.04857552777208444,B96 B98,S
0.14606741573033707,1.0,1.0,"Drazenoic, Mr. Jozef",male,0.5124252909720037,0.0,,CA. 2343,0.06367370362779258,B96 B98,C
0.14719101123595504,1.0,1.0,"Coelho, Mr. Domingos Fernandeo",male,0.3079584775086505,0.0,,SOTON/O.Q. 3101307,0.04980528796884607,B96 B98,S
0.14831460674157304,1.0,1.0,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,0.732620320855615,0.0,,A/5. 3337,0.17196146751383481,B96 B98,S
0.149438202247191,1.0,0.5,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,0.44951242529097196,0.0,,CA. 2343,0.3605246976839517,B96 B98,S
0.15056179775280898,1.0,0.5,"Sobey, Mr. Samuel James Hayden",male,0.3865995596099402,0.0,,C.A. 29178,0.1473662635786022,B96 B98,S
0.15168539325842698,1.0,0.5,"Richard, Mr. Emile",male,0.35514312676942433,0.0,,SC/PARIS 2133,0.1809108423857348,B96 B98,C
0.15280898876404495,1.0,0.0,"Newsom, Miss. Helen Monypeny",female,0.29223026108839256,0.0,,CA. 2343,0.36516991186718595,D47,S
0.15393258426966291,1.0,0.0,"Futrelle, Mr. Jacques Heath",male,0.5753381566530356,0.0,,CA. 2343,0.8048780487804879,C123,S
0.1550561797752809,1.0,1.0,"Osen, Mr. Olaf Elon",male,0.24504561182761875,0.0,,CA. 2343,0.08533224021315843,B96 B98,S
0.15617977528089888,1.0,0.0,"Giglio, Mr. Victor",male,0.3708713431896823,0.0,,PC 17593,0.1473662635786022,B86,C
0.15730337078651685,1.0,1.0,"Boulos, Mrs. Joseph (Sultana)",female,0.43378420887071406,0.0,,CA. 2343,0.18419020291043248,B96 B98,C
0.15842696629213482,1.0,1.0,"Nysten, Miss. Anna Sofia",female,0.3394149103491664,0.0,,CA. 2343,0.06128304980528797,B96 B98,S
0.15955056179775282,1.0,1.0,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,0.3708713431896823,0.0,,STON/O2. 3101279,0.19409715105554415,B96 B98,S
0.16067415730337078,1.0,1.0,"Burke, Mr. Jeremiah",male,0.29223026108839256,0.0,,CA. 2343,0.044886247181799545,B96 B98,Q
0.16179775280898875,1.0,0.5,"Andrew, Mr. Edgardo Samuel",male,0.2765020446681346,0.0,,CA. 2343,0.12277105964336954,B96 B98,S
0.16292134831460675,1.0,0.5,"Nicholls, Mr. Joseph Charles",male,0.29223026108839256,0.0,,C.A. 33112,0.5367903258864521,B96 B98,S
0.16404494382022472,1.0,1.0,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,0.4180559924504561,0.0,,CA. 2343,0.06203402336544374,B96 B98,S
0.1651685393258427,1.0,1.0,"Ford, Miss. Robina Maggie ""Ruby""",female,0.13494809688581316,1.0,,W./C. 6608,0.49784791965566716,B96 B98,S
0.1662921348314607,1.0,0.5,"Navratil, Mr. Michel (""Louis M Hoffman"")",male,0.5674740484429066,0.0,,CA. 2343,0.3605246976839517,F2,S
0.16741573033707866,1.0,0.5,"Byles, Rev. Thomas Roussel Davids",male,0.6539792387543253,0.0,,CA. 2343,0.1473662635786022,B96 B98,S
0.16853932584269662,1.0,0.5,"Bateman, Rev. Robert James",male,0.7955331865366467,0.0,,S.O.P. 1166,0.13957778233244517,B96 B98,S
0.1696629213483146,1.0,0.0,"Pears, Mrs. Thomas (Edith Wearne)",female,0.3394149103491664,0.0,,CA. 2343,0.1473662635786022,C2,S
0.1707865168539326,1.0,1.0,"Meo, Mr. Alfonzo",male,0.8663101604278075,0.0,,A.5. 11206,0.0662020905923345,B96 B98,S
0.17191011235955056,1.0,1.0,"van Billiard, Mr. Austin Blyler",male,0.6303869141239383,0.0,,A/5. 851,0.17196146751383481,B96 B98,S
0.17303370786516853,1.0,1.0,"Olsen, Mr. Ole Martin",male,0.43378420887071406,0.0,,Fa 265302,0.054109448657511786,B96 B98,S
0.17415730337078653,1.0,0.0,"Williams, Mr. Charles Duane",male,0.7955331865366467,0.0,,PC 17597,0.9406304570608731,B96 B98,C
0.1752808988764045,1.0,1.0,"Gilnagh, Miss. Katherine ""Katie""",female,0.24504561182761875,0.0,,CA. 2343,0.06100922320147571,B96 B98,Q
0.17640449438202246,1.0,1.0,"Corn, Mr. Harry",male,0.4652406417112299,0.0,,SOTON/OQ 392090,0.0662020905923345,B96 B98,S
0.17752808988764046,1.0,1.0,"Smiljanic, Mr. Mile",male,0.43378420887071406,0.0,,CA. 2343,0.07624513219922115,B96 B98,S
0.1797752808988764,1.0,1.0,"Cribb, Mr. John Hatfield",male,0.6854356715948411,0.0,,CA. 2343,0.1981963517114163,B96 B98,S
0.18089887640449437,1.0,0.5,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,0.6225228059138094,0.0,,C.A. 33595,0.19245747079319533,B96 B98,S
0.18202247191011237,1.0,1.0,"Bengtsson, Mr. John Viktor",male,0.40232777603019815,0.0,,CA. 2343,0.061692969870875185,B96 B98,S
0.18314606741573033,1.0,1.0,"Calic, Mr. Jovo",male,0.26077382824787665,0.0,,CA. 2343,0.07624513219922115,B96 B98,S
0.1842696629213483,1.0,1.0,"Panula, Master. Eino Viljami",male,0.009122365523749608,0.0,,CA. 2343,0.5849559335929494,B96 B98,S
0.1853932584269663,1.0,1.0,"Goldsmith, Master. Frank John William ""Frankie""",male,0.13494809688581316,0.0,,CA. 2343,0.27075220332035255,B96 B98,S
0.18651685393258427,1.0,0.0,"Chibnall, Mrs. (Edith Martha Bowerman)",female,0.43378420887071406,0.0,,CA. 2343,0.8360319737651158,E33,S
0.18764044943820224,1.0,1.0,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,0.7011638880150991,0.0,,CA. 2343,0.3916786226685796,B96 B98,S
0.18876404494382024,1.0,0.0,"Baumann, Mr. John D",male,0.43378420887071406,0.0,,PC 17318,0.35929493748719005,B96 B98,S
0.1898876404494382,1.0,1.0,"Ling, Mr. Lee",male,0.43378420887071406,0.0,,CA. 2343,0.8605583111293298,B96 B98,S
0.19101123595505617,1.0,0.0,"Van der hoef, Mr. Wyckoff",male,0.9528153507392262,0.0,,CA. 2343,0.4835007173601148,B19,S
0.19213483146067414,1.0,1.0,"Rice, Master. Arthur",male,0.056307014784523435,0.0,,CA. 2343,0.411764705882353,B96 B98,Q
0.19325842696629214,1.0,1.0,"Johnson, Miss. Eleanor Ileen",female,0.009122365523749608,0.0,,CA. 2343,0.11675835212133634,B96 B98,S
0.1943820224719101,1.0,1.0,"Sivola, Mr. Antti Wilhelm",male,0.3236866939289084,0.0,,STON/O 2. 3101280,0.06415249026439844,B96 B98,S
0.19550561797752808,1.0,0.0,"Smith, Mr. James Clinch",male,0.8741742686379365,0.0,,CA. 2343,0.43752080344332855,A7,C
0.19662921348314608,1.0,1.0,"Klasen, Mr. Klas Albin",male,0.2765020446681346,0.0,,CA. 2343,0.06299159663865546,B96 B98,S
0.19775280898876405,1.0,1.0,"Lefebre, Master. Henry Forbes",male,0.43378420887071406,0.0,,CA. 2343,0.35178028284484525,B96 B98,S
0.19887640449438201,1.0,0.0,"Isham, Miss. Ann Elizabeth",female,0.7798049701163888,0.0,,PC 17595,0.405001024800164,C49,C
0.2,1.0,0.5,"Hale, Mr. Reginald",male,0.4652406417112299,0.0,,CA. 2343,0.1473662635786022,B96 B98,S
0.20112359550561798,1.0,1.0,"Leonard, Mr. Lionel",male,0.5596099402327775,0.0,,LINE,0.1473662635786022,B96 B98,S
0.20337078651685395,1.0,0.5,"Pernot, Mr. Rene",male,0.43378420887071406,0.0,,SC/PARIS 2131,0.18097970895675347,B96 B98,C
0.20449438202247192,1.0,1.0,"Asplund, Master. Clarence Gustaf Hugo",male,0.13494809688581316,0.0,,CA. 2343,0.4488624718179955,B96 B98,S
0.20561797752808988,1.0,0.5,"Becker, Master. Richard F",male,0.009122365523749608,1.0,,CA. 2343,0.5736831317893011,F4,S
0.20674157303370785,1.0,1.0,"Kink-Heilmann, Miss. Luise Gretchen",female,0.056307014784523435,0.0,,CA. 2343,0.29534740725558517,B96 B98,S
0.20786516853932585,1.0,0.0,"Rood, Mr. Hugh Roscoe",male,0.43378420887071406,0.0,,CA. 2343,0.7540479606476737,A32,S
0.20898876404494382,1.0,1.0,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,0.43378420887071406,0.0,,CA. 2343,0.18835827013732323,B96 B98,Q
